Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Domain,Number of sessions,Power drawn (kWh),Number of faults,Uptime,Display category
Jul-24,13305,53429,"Borders College, ChargePlace Scotland, BP - ChargePlace Scotland",Scottish Borders,TD9 0EH,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,13304,53430,"Borders College, ChargePlace Scotland, BP - ChargePlace Scotland",Scottish Borders,TD9 0EH,ChargePlace Scotland,85,932.04,0,100.00%,Public
Jul-24,13849,53431,"ChargePlace Scotland, Linthouse Housing Association, BP - ChargePlace Scotland",Glasgow City,G51 4RB,ChargePlace Scotland,82,2423.14,0,100.00%,Public
Jul-24,53434,53434,"ChargePlace Scotland, NJ & HJ Hall",Aberdeenshire,AB31 4GD,ChargePlace Scotland,14,363.1,0,100.00%,Public
Jul-24,53446,53446,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA25 7AZ,ChargePlace Scotland,60,805.97,2,75.00%,Public
Jul-24,53447,53447,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA29 0AL,ChargePlace Scotland,128,3011.19,0,97.50%,Public
Jul-24,53448,53448,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA21 5LL,ChargePlace Scotland,23,527.9,1,100.00%,Public
Jul-24,53449,53449,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA21 5LL,ChargePlace Scotland,27,737.96,0,91.80%,Public
Jul-24,53450,53450,"ARNOLD CLARK INNOVATION CENTRE, ChargePlace Scotland",Glasgow City,G11 6NA,ChargePlace Scotland,141,4224.66,2,91.70%,Public
Jul-24,53451,53451,"ARNOLD CLARK INNOVATION CENTRE, ChargePlace Scotland",Glasgow City,G11 6NA,ChargePlace Scotland,63,1222.69,1,100.00%,Public
Jul-24,53462,53462,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53463,53463,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,32,668.92,0,99.20%,Public
Jul-24,53464,53464,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,20,554.57,0,70.50%,Public
Jul-24,53465,53465,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,7,82.1,0,100.00%,Public
Jul-24,53466,53466,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,21,250.46,0,100.00%,Public
Jul-24,53467,53467,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,8,60.78,0,100.00%,Public
Jul-24,53468,53468,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,9,80.63,0,100.00%,Public
Jul-24,53469,53469,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,ChargePlace Scotland,15,110.81,0,100.00%,Public
Jul-24,53474,53474,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML10 6EB,ChargePlace Scotland,20,316.17,0,99.70%,Public
Jul-24,53475,53475,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML10 6EB,ChargePlace Scotland,40,768.8,0,98.70%,Public
Jul-24,53476,53476,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML10 6EB,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53477,53477,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML10 6EB,ChargePlace Scotland,19,324.92,0,100.00%,Public
Jul-24,53494,53494,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML7 5EN,ChargePlace Scotland,35,755.23,1,98.80%,Public
Jul-24,53496,53496,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML7 5EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53506,53506,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS1 2BW,ChargePlace Scotland,31,461.76,0,100.00%,Public
Jul-24,53507,53507,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS2 0LB,ChargePlace Scotland,9,205.2,1,100.00%,Public
Jul-24,53508,53508,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS2 9AG,ChargePlace Scotland,11,151.37,0,97.50%,Public
Jul-24,53509,53509,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS7 5LA,ChargePlace Scotland,1,6.82,0,100.00%,Public
Jul-24,13873,53510,"ChargePlace Scotland, Ossian Developments TA Woodlands Glencoe, BP - ChargePlace Scotland",Highland,PH49 4JX,ChargePlace Scotland,10,88.79,0,100.00%,Public
Jul-24,13874,53511,"ChargePlace Scotland, Ossian Developments TA Woodlands Glencoe, BP - ChargePlace Scotland",Highland,PH49 4AA,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53512,53512,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,G75 0QZ,ChargePlace Scotland,83,2137.5,1,93.30%,Public
Jul-24,53513,53513,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,G75 0QZ,ChargePlace Scotland,54,717.44,0,100.00%,Public
Jul-24,53514,53514,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,G75 0QZ,ChargePlace Scotland,53,628.13,0,100.00%,Public
Jul-24,13949,53515,"ChargePlace Scotland, Logie Estate, BP - ChargePlace Scotland",Moray,IV36 2QN,ChargePlace Scotland,28,214.68,0,100.00%,Public
Jul-24,53516,53516,"ChargePlace Scotland, Glasgow City Council, Glasgow City Council Co Wheels",Glasgow City,G1 1HO,ChargePlace Scotland,29,347.53,1,100.00%,Public
Jul-24,T54-HU1-2720-012,53517,"Argyll & Bute Council, ChargePlace Scotland",Argyll and Bute,PA77 6TN,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,T54-HU1-2720-010,53518,"Argyll & Bute Council, ChargePlace Scotland",Argyll and Bute,PA78 6SY,ChargePlace Scotland,24,371.49,1,100.00%,Public
Jul-24,53523,53523,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,193,3705.84,2,97.40%,Public
Jul-24,53524,53524,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,244,4909.07,2,94.20%,Public
Jul-24,53525,53525,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,245,2297.13,3,96.00%,Public
Jul-24,53526,53526,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,26,1024.06,0,100.00%,Public
Jul-24,53527,53527,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,27,740.25,0,100.00%,Public
Jul-24,53528,53528,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,19,578.47,0,100.00%,Public
Jul-24,53529,53529,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,29,992.29,0,100.00%,Public
Jul-24,53530,53530,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,15,352.72,0,99.90%,Public
Jul-24,53531,53531,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,22,786.77,0,99.60%,Public
Jul-24,53532,53532,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,4,145.04,1,100.00%,Public
Jul-24,53533,53533,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,16,557.39,0,100.00%,Public
Jul-24,53534,53534,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,32,892.4,0,100.00%,Public
Jul-24,53535,53535,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,2,0.32,0,99.80%,Public
Jul-24,53536,53536,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53537,53537,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,3,31.75,1,94.80%,Public
Jul-24,53538,53538,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,17,255.16,0,82.30%,Public
Jul-24,53539,53539,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,9,196.59,0,100.00%,Public
Jul-24,53540,53540,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,6,105.93,0,100.00%,Public
Jul-24,53541,53541,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,4,64.24,0,100.00%,Public
Jul-24,53543,53543,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,5,69.33,0,100.00%,Public
Jul-24,53544,53544,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,5,94.98,0,100.00%,Public
Jul-24,53545,53545,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,6,241.85,0,100.00%,Public
Jul-24,53546,53546,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,3,7.92,0,100.00%,Public
Jul-24,53547,53547,Stirling Council,Stirling,FK9 4TW,ChargePlace Scotland,24,620.69,0,100.00%,Public
Jul-24,53548,53548,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,13,381.97,0,100.00%,Public
Jul-24,53549,53549,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,12,333.04,0,100.00%,Public
Jul-24,53550,53550,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,6,166.89,0,100.00%,Public
Jul-24,53551,53551,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,9,229.69,0,100.00%,Public
Jul-24,53552,53552,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,12,351.68,0,100.00%,Public
Jul-24,53553,53553,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,7,135.45,0,100.00%,Public
Jul-24,53554,53554,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,ChargePlace Scotland,21,472.71,0,100.00%,Public
Jul-24,53555,53555,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",South Ayrshire,KA9 1SX,ChargePlace Scotland,201,6582.32,1,85.70%,Public
Jul-24,CMU2258,53557,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD4 6DB,ChargePlace Scotland,67,1259.03,1,72.70%,Public
Jul-24,13787,53562,Old Course Hotel,Fife,KY16 9SP,ChargePlace Scotland,81,638.45,0,100.00%,Public
Jul-24,53563,53563,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,G73 1BH,ChargePlace Scotland,99,2006.03,1,96.50%,Public
Jul-24,53565,53565,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,G73 1BH,ChargePlace Scotland,12,431.91,0,100.00%,Public
Jul-24,53566,53566,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,G73 1BH,ChargePlace Scotland,14,313.54,0,98.40%,Public
Jul-24,53579,53579,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,ChargePlace Scotland,82,2192.33,0,87.20%,Public
Jul-24,53580,53580,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,ChargePlace Scotland,126,2655.35,2,92.10%,Public
Jul-24,53581,53581,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,ChargePlace Scotland,27,483.4,0,100.00%,Public
Jul-24,53582,53582,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,ChargePlace Scotland,48,921.24,1,100.00%,Public
Jul-24,53583,53583,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,ChargePlace Scotland,7,174.45,0,100.00%,Public
Jul-24,53584,53584,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,ChargePlace Scotland,24,311.61,1,100.00%,Public
Jul-24,53585,53585,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G69 0DL,ChargePlace Scotland,113,2170.41,1,94.50%,Public
Jul-24,53586,53586,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G69 0DL,ChargePlace Scotland,28,546.61,1,100.00%,Public
Jul-24,53587,53587,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G69 0DL,ChargePlace Scotland,34,989.74,0,100.00%,Public
Jul-24,53588,53588,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G69 0DL,ChargePlace Scotland,22,707.33,1,100.00%,Public
Jul-24,53589,53589,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 1RX,ChargePlace Scotland,142,2908.24,0,96.10%,Public
Jul-24,53590,53590,North Lanarkshire Council,North Lanarkshire,ML5 1RX,ChargePlace Scotland,74,849.29,0,100.00%,Public
Jul-24,53591,53591,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 1RX,ChargePlace Scotland,40,297.22,1,99.90%,Public
Jul-24,53592,53592,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,ChargePlace Scotland,51,1024.32,0,86.50%,Public
Jul-24,53593,53593,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,ChargePlace Scotland,86,1715.03,2,96.00%,Public
Jul-24,53594,53594,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,ChargePlace Scotland,93,1869.53,0,91.40%,Public
Jul-24,53595,53595,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,ChargePlace Scotland,25,800.4,0,99.70%,Public
Jul-24,53596,53596,"North Lanarkshire Council, ChargePlace Scotland",North Lanarkshire,ML6 9EY,ChargePlace Scotland,25,648,1,100.00%,Public
Jul-24,53597,53597,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,ChargePlace Scotland,13,222.11,2,100.00%,Public
Jul-24,53598,53598,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,ChargePlace Scotland,16,335.31,0,100.00%,Public
Jul-24,53599,53599,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,ChargePlace Scotland,5,104.66,0,100.00%,Public
Jul-24,53600,53600,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6AH,ChargePlace Scotland,73,1671.57,1,97.70%,Public
Jul-24,53601,53601,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6AH,ChargePlace Scotland,28,499.67,0,100.00%,Public
Jul-24,53602,53602,North Lanarkshire Council,North Lanarkshire,ML6 6AH,ChargePlace Scotland,40,817.05,0,100.00%,Public
Jul-24,53603,53603,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,PH32 4DF,ChargePlace Scotland,56,687.18,0,99.00%,Public
Jul-24,53609,53609,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G5 0NA,ChargePlace Scotland,4,91.2,0,100.00%,Public
Jul-24,53637,53637,"ChargePlace Scotland, Falkirk Council",Falkirk,FK2 0LQ,ChargePlace Scotland,45,1606.74,0,97.00%,Public
Jul-24,53649,53649,Northmavine Community Development Company,Shetland Islands,ZE2 9RT,ChargePlace Scotland,8,233.19,1,100.00%,Public
Jul-24,53665,53665,"ChargePlace Scotland, Midlothian Council",Midlothian,EH26 8DF,ChargePlace Scotland,43,997.36,0,100.00%,Public
Jul-24,53666,53666,"ChargePlace Scotland, Midlothian Council",Midlothian,EH26 8DQ,ChargePlace Scotland,35,844.57,0,100.00%,Public
Jul-24,ESTG_01644,53668,"ChargePlace Scotland, Midlothian Council",Midlothian,EH20 9DR,ChargePlace Scotland,1,11.87,0,100.00%,Public
Jul-24,53669,53669,"ChargePlace Scotland, Midlothian Council",Midlothian,EH20 9DR,ChargePlace Scotland,14,124.73,0,100.00%,Public
Jul-24,53670,53670,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 4ST,ChargePlace Scotland,22,630.05,0,100.00%,Public
Jul-24,53671,53671,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 4ST,ChargePlace Scotland,5,89.91,0,100.00%,Public
Jul-24,53672,53672,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 4ST,ChargePlace Scotland,3,109.15,0,100.00%,Public
Jul-24,53695,53695,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML12 6TL,ChargePlace Scotland,59,1129.26,1,99.10%,Public
Jul-24,53696,53696,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML12 6TL,ChargePlace Scotland,45,770.81,0,98.60%,Public
Jul-24,53697,53697,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML12 6TL,ChargePlace Scotland,8,132.26,0,100.00%,Public
Jul-24,53701,53701,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G67 1AX,ChargePlace Scotland,108,2687,1,94.80%,Public
Jul-24,53702,53702,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G67 1AX,ChargePlace Scotland,74,1597.33,0,97.50%,Public
Jul-24,53703,53703,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G67 1AX,ChargePlace Scotland,79,1772.29,3,100.00%,Public
Jul-24,JORRO_CPID_01688,53711,Ardnamurchan Lighthouse Trust Limited,Highland,PH36 4LN,ChargePlace Scotland,11,96.47,0,100.00%,Public
Jul-24,53752,53752,"ChargePlace Scotland, Dundee City Council",Dundee City,DD1 3HE,ChargePlace Scotland,13,260.03,0,100.00%,Public
Jul-24,CMU2257,53768,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,EH44 6QT,ChargePlace Scotland,44,842.82,0,98.10%,Public
Jul-24,CMU2259,53769,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD6 0RS,ChargePlace Scotland,65,932.94,0,90.20%,Public
Jul-24,53770,53770,"Angus Council, ChargePlace Scotland",Angus,DD5 4NN,ChargePlace Scotland,119,2446.71,0,96.60%,Public
Jul-24,53771,53771,"Angus Council, ChargePlace Scotland",Angus,DD5 4NN,ChargePlace Scotland,92,2143.61,1,96.50%,Public
Jul-24,53772,53772,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA14 5UQ,ChargePlace Scotland,28,397.27,1,100.00%,Public
Jul-24,53773,53773,"ChargePlace Scotland, Ayrshire Roads Alliance",South Ayrshire,ka26 9lx,ChargePlace Scotland,125,2943.93,9,100.00%,Public
Jul-24,53774,53774,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA10 6EF,ChargePlace Scotland,220,5223.68,1,90.50%,Public
Jul-24,53775,53775,"ChargePlace Scotland, Ayrshire Roads Alliance",East Ayrshire,KA3 3DN,ChargePlace Scotland,89,3009.17,1,100.00%,Public
Jul-24,53776,53776,"ChargePlace Scotland, Ayrshire Roads Alliance",East Ayrshire,KA3 5BD,ChargePlace Scotland,51,1597.43,0,100.00%,Public
Jul-24,53777,53777,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA9 2RN,ChargePlace Scotland,51,1844.16,1,100.00%,Public
Jul-24,53778,53778,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,KA18 3RB,ChargePlace Scotland,68,1886.58,0,93.30%,Public
Jul-24,53779,53779,"ChargePlace Scotland, Fife Council",Fife,KY11 2HP,ChargePlace Scotland,0,0,1,100.00%,Public
Jul-24,14139,53780,"ChargePlace Scotland, Tarbert Harbour Authority, BP - ChargePlace Scotland",Argyll and Bute,PA29 6TR,ChargePlace Scotland,22,507.82,1,100.00%,Public
Jul-24,13788,53783,"ChargePlace Scotland, Machrie Hotel, BP - ChargePlace Scotland",Argyll and Bute,PA42 7AN,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53785,53785,ChargePlace Scotland,Glasgow City,G2 8LE,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53796,53796,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML7 5SF,ChargePlace Scotland,2,7.77,0,100.00%,Public
Jul-24,53797,53797,North Lanarkshire Council,North Lanarkshire,ML7 5SF,ChargePlace Scotland,3,17.73,0,100.00%,Public
Jul-24,53798,53798,North Lanarkshire Council,North Lanarkshire,ML7 5SF,ChargePlace Scotland,2,11.99,0,99.10%,Public
Jul-24,53799,53799,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML7 5SF,ChargePlace Scotland,70,1598.4,0,97.20%,Public
Jul-24,53800,53800,North Lanarkshire Council,North Lanarkshire,ML7 5SF,ChargePlace Scotland,14,212.36,0,99.10%,Public
Jul-24,53811,53811,"Beechbrae, ChargePlace Scotland",West Lothian,EH48 3SW,ChargePlace Scotland,1,32.52,0,100.00%,Public
Jul-24,53812,53812,"ChargePlace Scotland, Kingdom Housing Association",Fife,KY12 9FW,ChargePlace Scotland,10,469.52,0,100.00%,Public
Jul-24,53813,53813,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV18 0GH,ChargePlace Scotland,48,745.26,0,89.60%,Public
Jul-24,53814,53814,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV18 0GH,ChargePlace Scotland,18,262.08,0,100.00%,Public
Jul-24,53815,53815,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV41 8PJ,ChargePlace Scotland,146,3852.61,2,92.50%,Public
Jul-24,53816,53816,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV41 8PJ,ChargePlace Scotland,141,3306.38,3,94.90%,Public
Jul-24,53818,53818,"Angus Council, ChargePlace Scotland",Angus,DD2 5QE,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,53819,53819,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G71 5AT,ChargePlace Scotland,65,2544.76,0,100.00%,Public
Jul-24,53820,53820,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G71 5AT,ChargePlace Scotland,61,2407.61,0,100.00%,Public
Jul-24,53821,53821,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G71 5AT,ChargePlace Scotland,41,1237.52,0,97.40%,Public
Jul-24,53822,53822,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G71 5AT,ChargePlace Scotland,48,1117.45,0,98.90%,Public
Jul-24,53829,53829,"ChargePlace Scotland, Orkney Islands Council",Orkney Islands,KW15 1LG,ChargePlace Scotland,63,935.67,0,99.90%,Public
