Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Domain,Number of sessions,Power drawn (kWh),Number of faults,Uptime,Display category
Apr-24,4891,52546,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",City of Edinburgh,EH9 4BY,ChargePlace Scotland,68,1053.12,0,100.00%,Public
Apr-24,4892,52547,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Inverclyde,PA18 6AA,ChargePlace Scotland,24,213.55,0,100.00%,Public
Apr-24,4893,52535,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",East Lothian,EH21 6TT,ChargePlace Scotland,34,475.31,0,100.00%,Public
Apr-24,4925,52529,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",West Lothian,EH27 8BP,ChargePlace Scotland,12,102.29,0,100.00%,Public
Apr-24,4926,52507,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Argyll and Bute,G82 5NL,ChargePlace Scotland,43,832.64,0,100.00%,Public
Apr-24,4927,52549,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Highland,KW1 4QT,ChargePlace Scotland,17,0,1,100.00%,Public
Apr-24,4928,52514,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",East Lothian,EH42 1JX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,4929,52526,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Argyll and Bute,G84 7QF,ChargePlace Scotland,7,77.16,0,100.00%,Public
Apr-24,5013,52515,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeen City,AB21 7EQ,ChargePlace Scotland,24,533.05,0,100.00%,Public
Apr-24,10076,52513,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Dumfries and Galloway,DG1 1NF,ChargePlace Scotland,29,411.85,0,100.00%,Public
Apr-24,10093,52539,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Perth and Kinross,PH2 8RT,ChargePlace Scotland,38,499.99,1,100.00%,Public
Apr-24,10094,52502,"ScotRail Trains Limited, BP - ChargePlace Scotland",Angus,DD11 1RQ,ChargePlace Scotland,1,1.32,0,100.00%,Public
Apr-24,10098,52509,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Fife,KY15 5HX,ChargePlace Scotland,22,480.86,0,100.00%,Public
Apr-24,10210,50607,"ChargePlace Scotland, East Renfrewshire Council, BP - ChargePlace Scotland",East Renfrewshire,G46 6AT,ChargePlace Scotland,124,3461.74,3,100.00%,Public
Apr-24,10235,52542,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Stirling,FK8 1PF,ChargePlace Scotland,30,0,0,100.00%,Public
Apr-24,10351,10351,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA27 8LB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,10352,10352,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA27 8LB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,10707,51857,"4TH PROPERTY SERVICES LTD, ChargePlace Scotland, BP - ChargePlace Scotland",Renfrewshire,PA5 8SN,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,11216,51634,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",South Lanarkshire,G71 7LR,ChargePlace Scotland,92,0,0,100.00%,Public
Apr-24,11265,53039,"ChargePlace Scotland, Fairfield Community Sports Hub, BP - ChargePlace Scotland",Dundee City,DD4 0JX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,11266,51973,"ChargePlace Scotland, East Renfrewshire Council, BP - ChargePlace Scotland",East Renfrewshire,G78 3NN,ChargePlace Scotland,33,595.52,1,100.00%,Public
Apr-24,11510,52555,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",West Lothian,EH55 8BP,ChargePlace Scotland,43,728.21,0,100.00%,Public
Apr-24,11762,52176,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA22 8DU,ChargePlace Scotland,105,2263.12,0,100.00%,Public
Apr-24,11763,52212,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA15 2DR,ChargePlace Scotland,64,968.4,1,99.80%,Public
Apr-24,11764,52213,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA12 8PS,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,11765,52246,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA12 8EE,ChargePlace Scotland,109,1575.32,0,100.00%,Public
Apr-24,11841,53037,"ChargePlace Scotland, Townhead Hotel, BP - ChargePlace Scotland",Dumfries and Galloway,DG11 2AG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,11882,52531,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",East Dunbartonshire,G66 4UA,ChargePlace Scotland,100,1682.52,0,100.00%,Public
Apr-24,11981,51488,"ChargePlace Scotland, Midlothian Council, BP - ChargePlace Scotland",Midlothian,EH22 3ND,ChargePlace Scotland,61,776.13,2,60.90%,Public
Apr-24,12181,52170,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G64 1NE,ChargePlace Scotland,107,1137.92,0,100.00%,Public
Apr-24,12182,52366,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G64 4EH,ChargePlace Scotland,12,295.92,0,100.00%,Public
Apr-24,12183,52728,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G64 3HD,ChargePlace Scotland,26,512.58,0,100.00%,Public
Apr-24,12184,52368,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G65 8BQ,ChargePlace Scotland,74,1435.63,0,100.00%,Public
Apr-24,12185,52367,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G66 1QA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,12186,52169,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G66 7JJ,ChargePlace Scotland,7,135.55,2,100.00%,Public
Apr-24,12187,52171,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G62 7LN,ChargePlace Scotland,58,1794.92,0,100.00%,Public
Apr-24,12188,52729,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G64 3HD,ChargePlace Scotland,128,1780.79,1,100.00%,Public
Apr-24,12189,52370,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G65 9TA,ChargePlace Scotland,65,843.41,0,100.00%,Public
Apr-24,12190,52433,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G66 1XQ,ChargePlace Scotland,109,2081.77,0,100.00%,Public
Apr-24,12191,52434,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G66 1XQ,ChargePlace Scotland,111,1845.22,0,100.00%,Public
Apr-24,12436,52554,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",South Lanarkshire,ML11 7JP,ChargePlace Scotland,5,47.86,2,100.00%,Public
Apr-24,12491,52534,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Angus,DD10 8LW,ChargePlace Scotland,12,43.94,0,100.00%,Public
Apr-24,12492,52177,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Argyll and Bute,PA34 4LW,ChargePlace Scotland,3,58.18,0,100.00%,Public
Apr-24,12493,52540,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Perth and Kinross,PH16 5AN,ChargePlace Scotland,40,184.79,0,100.00%,Public
Apr-24,12656,52425,ChargePlace Scotland (Decommissioned),North Lanarkshire,G33 6NQ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,12657,52426,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",North Lanarkshire,G33 6NQ,ChargePlace Scotland,69,1537,0,100.00%,Public
Apr-24,12658,52427,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",North Lanarkshire,G33 6NQ,ChargePlace Scotland,15,219.55,0,100.00%,Public
Apr-24,12659,52428,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",North Lanarkshire,G33 6NQ,ChargePlace Scotland,42,869.41,1,100.00%,Public
Apr-24,12660,52429,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",North Lanarkshire,G33 6NQ,ChargePlace Scotland,36,882.46,1,100.00%,Public
Apr-24,12782,52612,"Blackstone Propertys, ChargePlace Scotland, BP - ChargePlace Scotland",Glasgow City,G21 3HN,ChargePlace Scotland,0,0,1,100.00%,Public
Apr-24,12784,52569,"ChargePlace Scotland, Old Course Ranfurly Golf Club",Renfrewshire,PA11 3DE,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,12787,52435,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA12 0TH,ChargePlace Scotland,173,1422.35,2,100.00%,Public
Apr-24,12788,52437,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA20 3HU,ChargePlace Scotland,45,324.62,1,100.00%,Public
Apr-24,12941,61284,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,EH45 8FB,ChargePlace Scotland,169,2664.15,2,100.00%,Public
Apr-24,12942,60869,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD9 9HT,ChargePlace Scotland,58,1003.97,0,100.00%,Public
Apr-24,12944,61425,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD14 1BY,ChargePlace Scotland,50,678.8,1,100.00%,Public
Apr-24,12945,61078,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD5 7AH,ChargePlace Scotland,67,1263.73,0,100.00%,Public
Apr-24,12946,61424,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD1 1BT,ChargePlace Scotland,60,1350.45,0,100.00%,Public
Apr-24,13218,53294,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13219,53290,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,3,0.04,0,100.00%,Public
Apr-24,13220,53289,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,2,65.67,0,100.00%,Public
Apr-24,13221,53283,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,7,195.11,0,100.00%,Public
Apr-24,13222,53285,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,12,232.25,0,100.00%,Public
Apr-24,13223,53286,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,10,309.48,1,100.00%,Public
Apr-24,13224,53284,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,4,24.71,0,100.00%,Public
Apr-24,13225,53288,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,3,37.27,1,100.00%,Public
Apr-24,13226,53292,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,4,28.66,0,100.00%,Public
Apr-24,13227,53291,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,9,239.26,1,100.00%,Public
Apr-24,13228,53293,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,18,684.14,0,100.00%,Public
Apr-24,13229,53287,"ChargePlace Scotland, ScotRail Trains Limited, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,ChargePlace Scotland,5,126.56,0,100.00%,Public
Apr-24,13270,52780,"ChargePlace Scotland, WINTER & SIMPSON LTD, BP - ChargePlace Scotland",Dundee City,DD2 3QT,ChargePlace Scotland,3,46.49,0,100.00%,Public
Apr-24,13271,52782,"ChargePlace Scotland, New Land Argyll Limited, BP - ChargePlace Scotland",Argyll and Bute,PA34 4HG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13272,52783,"ChargePlace Scotland, LOCH MELFORT HOTEL LTD, BP - ChargePlace Scotland",Argyll and Bute,PA34 4XG,ChargePlace Scotland,75,924.98,0,100.00%,Public
Apr-24,13273,52779,"ChargePlace Scotland, Improvement Service, BP - ChargePlace Scotland",West Lothian,EH54 6AX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13283,52781,"ChargePlace Scotland, KIDZ-WORLD NURSERY LTD, BP - ChargePlace Scotland",Clackmannanshire,FK10 1NU,ChargePlace Scotland,0,0,1,100.00%,Public
Apr-24,13304,53430,"Borders College, ChargePlace Scotland, BP - ChargePlace Scotland",Scottish Borders,TD9 0EH,ChargePlace Scotland,99,1980.62,0,100.00%,Public
Apr-24,13305,53429,"Borders College, ChargePlace Scotland, BP - ChargePlace Scotland",Scottish Borders,TD9 0EH,ChargePlace Scotland,20,358.35,1,100.00%,Public
Apr-24,13312,53043,"ChargePlace Scotland, STIRLING ENTERPRISE PARK LIMITED, BP - ChargePlace Scotland",Stirling,FK7 7RP,ChargePlace Scotland,8,129.78,0,100.00%,Public
Apr-24,13313,53044,"ChargePlace Scotland, STIRLING ENTERPRISE PARK LIMITED, BP - ChargePlace Scotland",Stirling,FK7 7RP,ChargePlace Scotland,12,242.91,0,100.00%,Public
Apr-24,13320,52998,"Borgie Lodge Hotel, ChargePlace Scotland, BP - ChargePlace Scotland",Highland,KW14 7TH,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13329,53051,"Ben Cruachan Inn, ChargePlace Scotland, BP - ChargePlace Scotland",Argyll and Bute,PA33 1AQ,ChargePlace Scotland,11,70.44,0,100.00%,Public
Apr-24,13330,53060,"Boat of Garten Community Hall, ChargePlace Scotland, BP - ChargePlace Scotland",Highland,PH24 3BL,ChargePlace Scotland,39,829.29,0,100.00%,Public
Apr-24,13340,53009,"ChargePlace Scotland, Ingliston Country Club, BP - ChargePlace Scotland",Renfrewshire,PA7 5PA,ChargePlace Scotland,7,173.51,0,100.00%,Public
Apr-24,13341,53010,"ChargePlace Scotland, Ingliston Country Club, BP - ChargePlace Scotland",Renfrewshire,PA7 5PA,ChargePlace Scotland,9,135.49,1,100.00%,Public
Apr-24,13342,53011,"ChargePlace Scotland, Ingliston Country Club, BP - ChargePlace Scotland",Renfrewshire,PA7 5PA,ChargePlace Scotland,9,121.26,0,100.00%,Public
Apr-24,13386,53050,"ChargePlace Scotland, DORNOCH CASTLE HOTEL LTD, BP - ChargePlace Scotland",Highland,IV25 3SD,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13387,53049,"ChargePlace Scotland, DORNOCH CARAVAN AND CAMPING PARK LTD, BP - ChargePlace Scotland",Highland,IV25 3LX,ChargePlace Scotland,18,614.12,0,100.00%,Public
Apr-24,13388,53038,"ChargePlace Scotland, Townhead Hotel, BP - ChargePlace Scotland",Highland,DG11 2AG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13389,53048,"ChargePlace Scotland, Tain Golf Club, BP - ChargePlace Scotland",Highland,IV19 1JE,ChargePlace Scotland,8,102.71,0,100.00%,Public
Apr-24,13390,53052,"ChargePlace Scotland, Spar Shop, Motherwell, BP - ChargePlace Scotland",North Lanarkshire,ML1 3HY,ChargePlace Scotland,39,510.49,3,100.00%,Public
Apr-24,13392,53047,"ChargePlace Scotland, CRYSTAL HOUSE RETREAT LTD, BP - ChargePlace Scotland",Highland,IV14 9AW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13422,53046,"ChargePlace Scotland, CRYSTAL HOUSE RETREAT LTD, BP - ChargePlace Scotland",Highland,IV14 9AW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13426,53041,"ChargePlace Scotland, PORT A BHAIGH CAMPSITE LTD, BP - ChargePlace Scotland",Highland,IV26 2YR,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13440,53061,"CASTLETON FARM SHOP, ChargePlace Scotland, BP - ChargePlace Scotland",Aberdeenshire,AB30 1JX,ChargePlace Scotland,15,118.55,0,100.00%,Public
Apr-24,13441,53062,"CASTLETON FARM SHOP, ChargePlace Scotland, BP - ChargePlace Scotland",Aberdeenshire,AB30 1JX,ChargePlace Scotland,3,0,0,100.00%,Public
Apr-24,13442,52769,"Buchan Saw and Tool Service, ChargePlace Scotland, BP - ChargePlace Scotland",Aberdeenshire,AB42 4JL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13447,52192,"Bankhead Farm Guest House, ChargePlace Scotland, BP - ChargePlace Scotland",West Lothian,EH52 6NB,ChargePlace Scotland,5,10.8,0,100.00%,Public
Apr-24,13455,53214,"ChargePlace Scotland, Mercat Grill, BP - ChargePlace Scotland",East Lothian,EH21 8PG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13499,53063,"ChargePlace Scotland, Boyndie Trust Ltd, BP - ChargePlace Scotland",Aberdeenshire,AB45 2JT,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13500,53215,"ChargePlace Scotland, Mercat Grill, BP - ChargePlace Scotland",East Lothian,EH21 8PG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13505,53225,"Callendar Estate, ChargePlace Scotland, BP - ChargePlace Scotland",Falkirk,FK1 3AZ,ChargePlace Scotland,5,53.35,0,100.00%,Public
Apr-24,13506,52770,"ChargePlace Scotland, Cane Hospitality, BP - ChargePlace Scotland",Stirling,FK8 3JA,ChargePlace Scotland,22,155.61,0,100.00%,Public
Apr-24,13519,53887,"ChargePlace Scotland, Isle of Jura Development Trust, BP - ChargePlace Scotland",Argyll and Bute,PA60 7XG,ChargePlace Scotland,1,0.66,0,100.00%,Public
Apr-24,13565,53277,"ChargePlace Scotland, Loch Kinord Hotel, BP - ChargePlace Scotland",Aberdeenshire,AB34 5LW,ChargePlace Scotland,5,84.6,1,100.00%,Public
Apr-24,13566,53274,"ChargePlace Scotland, Roddenloft Estates, BP - ChargePlace Scotland",East Ayrshire,KA5 5HH,ChargePlace Scotland,28,198.52,0,100.00%,Public
Apr-24,13582,53133,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,ChargePlace Scotland,7,131.3,0,100.00%,Public
Apr-24,13583,53134,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13584,53135,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,ChargePlace Scotland,24,248.31,0,100.00%,Public
Apr-24,13585,53136,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,ChargePlace Scotland,23,394.29,0,100.00%,Public
Apr-24,13643,53172,"ChargePlace Scotland, Clydebuilt Crown Street Jersey Property Unit Trust, BP - ChargePlace Scotland",Glasgow City,G5 0TG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13644,53173,"ChargePlace Scotland, Clydebuilt Crown Street Jersey Property Unit Trust, BP - ChargePlace Scotland",Glasgow City,G5 0TG,ChargePlace Scotland,40,423.13,0,100.00%,Public
Apr-24,13645,53174,"ChargePlace Scotland, Clydebuilt Crown Street Jersey Property Unit Trust, BP - ChargePlace Scotland",Glasgow City,G5 0TG,ChargePlace Scotland,51,421.46,0,100.00%,Public
Apr-24,13646,53175,"ChargePlace Scotland, Clydebuilt Crown Street Jersey Property Unit Trust, BP - ChargePlace Scotland",Glasgow City,G5 0TG,ChargePlace Scotland,24,179.78,0,100.00%,Public
Apr-24,13647,53176,"ChargePlace Scotland, Clydebuilt Crown Street Jersey Property Unit Trust, BP - ChargePlace Scotland",Glasgow City,G5 0TG,ChargePlace Scotland,21,219.72,0,100.00%,Public
Apr-24,13684,53275,"ChargePlace Scotland, Cove Burgh Hall, BP - ChargePlace Scotland",Argyll and Bute,G84 0LY,ChargePlace Scotland,4,105.29,0,100.00%,Public
Apr-24,13685,53889,"ChargePlace Scotland, Isle of Jura Development Trust, BP - ChargePlace Scotland",Argyll and Bute,PA60 7XU,ChargePlace Scotland,16,169.4,0,100.00%,Public
Apr-24,13686,53369,"ChargePlace Scotland, The Three Chimneys Scotland Ltd, BP - ChargePlace Scotland",Highland,IV55 8ZT,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13687,53236,"ChargePlace Scotland, Legacy Resort Ltd, BP - ChargePlace Scotland",Dumfries and Galloway,DG8 0EP,ChargePlace Scotland,5,121.54,0,100.00%,Public
Apr-24,13688,53276,"ChargePlace Scotland, Loch Kinord Hotel, BP - ChargePlace Scotland",Aberdeenshire,AB34 5LW,ChargePlace Scotland,2,32.76,0,100.00%,Public
Apr-24,13689,53237,"ChargePlace Scotland, Wig Bay Holiday Park, BP - ChargePlace Scotland",Dumfries and Galloway,DG9 0PS,ChargePlace Scotland,13,342.15,0,100.00%,Public
Apr-24,13702,53342,"ChargePlace Scotland, Portpatrick Harbour CBS, BP - ChargePlace Scotland",Dumfries and Galloway,DG9 8AN,ChargePlace Scotland,20,293.45,2,100.00%,Public
Apr-24,13765,53235,"ChargePlace Scotland, University of West Scotland, BP - ChargePlace Scotland",Renfrewshire,PA1 2BE,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13766,53234,"ChargePlace Scotland, University of West Scotland, BP - ChargePlace Scotland",South Ayrshire,KA8 0SX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13782,53368,"ChargePlace Scotland, Columba 1400, BP - ChargePlace Scotland",Highland,IV51 9JY,ChargePlace Scotland,15,151.21,0,100.00%,Public
Apr-24,13787,53562,Old Course Hotel,Fife,KY16 9SP,ChargePlace Scotland,65,1157.01,0,100.00%,Public
Apr-24,13788,53783,"ChargePlace Scotland, Machrie Hotel, BP - ChargePlace Scotland",Argyll and Bute,PA42 7AN,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13797,53888,"ChargePlace Scotland, Isle of Jura Development Trust, BP - ChargePlace Scotland",Argyll and Bute,PA60 7XS,ChargePlace Scotland,8,1.1,0,100.00%,Public
Apr-24,13849,53431,"ChargePlace Scotland, Linthouse Housing Association, BP - ChargePlace Scotland",Glasgow City,G51 4RB,ChargePlace Scotland,62,1948.23,1,100.00%,Public
Apr-24,13873,53510,"ChargePlace Scotland, Ossian Developments TA Woodlands Glencoe, BP - ChargePlace Scotland",Highland,PH49 4JX,ChargePlace Scotland,20,74.27,0,100.00%,Public
Apr-24,13874,53511,"ChargePlace Scotland, Ossian Developments TA Woodlands Glencoe, BP - ChargePlace Scotland",Highland,PH49 4AA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13876,53366,"ChargePlace Scotland, Sound of Mull Hospitality Ltd, BP - ChargePlace Scotland",Highland,IV40 8HL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13877,53367,"ChargePlace Scotland, URRAS COIMHEARSNACHD BHRADHAGAIR AGUS AMOIL (UCBA), BP - ChargePlace Scotland",Na h-Eileanan an Iar,HS2 9DA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,13949,53515,"ChargePlace Scotland, Logie Estate, BP - ChargePlace Scotland",Moray,IV36 2QN,ChargePlace Scotland,8,107.02,0,100.00%,Public
Apr-24,14139,53780,"ChargePlace Scotland, Tarbert Harbour Authority, BP - ChargePlace Scotland",Argyll and Bute,PA29 6TR,ChargePlace Scotland,14,258.77,0,100.00%,Public
Apr-24,14271,54110,"ChargePlace Scotland, Mackenzies Farm Shop, BP - ChargePlace Scotland",Shetland Islands,ZE2 9HA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,14373,61427,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD14 5AN,ChargePlace Scotland,67,916.15,1,100.00%,Public
Apr-24,14374,61428,"ChargePlace Scotland, Scottish Borders Council, BP - ChargePlace Scotland",Scottish Borders,TD8 6BE,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,14487,60867,"ChargePlace Scotland, Kilmallie Community Centre Ltd, BP - ChargePlace Scotland",Highland,PH33 7JH,ChargePlace Scotland,31,468.47,0,100.00%,Public
Apr-24,14756,61079,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G61 3SH,ChargePlace Scotland,125,1475.28,1,100.00%,Public
Apr-24,14759,61080,"ChargePlace Scotland, Inverclyde Council, BP - ChargePlace Scotland",Inverclyde,PA15 1BQ,ChargePlace Scotland,46,458.64,0,100.00%,Public
Apr-24,14760,61159,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL, BP - ChargePlace Scotland",City of Edinburgh,EH3 6TE,ChargePlace Scotland,171,2450.85,1,100.00%,Public
Apr-24,24574,52214,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA23 9AN,ChargePlace Scotland,53,1493.34,1,95.40%,Public
Apr-24,24586,52215,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA12 0DF,ChargePlace Scotland,185,4551.87,4,92.30%,Public
Apr-24,24977,61160,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,ChargePlace Scotland,150,2907.4,1,92.40%,Public
Apr-24,24992,61143,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,ChargePlace Scotland,98,2145.16,2,78.80%,Public
Apr-24,24999,61119,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL, BP - ChargePlace Scotland",City of Edinburgh,EH7 4BW,ChargePlace Scotland,253,5021.34,0,81.90%,Public
Apr-24,26125,26125,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA22 8EA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,26126,26126,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA22 8EA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,28764,28764,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV1 1NQ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,28765,28765,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV1 1NQ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,28766,28766,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV1 1NQ,ChargePlace Scotland,0,0,0,100.00%,Public
