Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets,Uptime
Feb-23,50042,50042,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH41 3HA,Any,ChargePlace Scotland,32,585.6,0,100.00%
Feb-23,APT50045,50045,"ChargePlace Scotland, University of Edinburgh",City of Edinburgh,EH89LN,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50055,50055,"ChargePlace Scotland, University of Edinburgh",City of Edinburgh,EH1 1LT,Any,ChargePlace Scotland,39,816.78,0,100.00%
Feb-23,4157,50141,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff, BP - ChargePlace Scotland",Midlothian,EH22 1JD,Any,ChargePlace Scotland,102,596.18,0,100.00%
Feb-23,WBECYC_0001,50142,"ChargePlace Scotland, Midlothian Council, Midlothian Council 7kW Tariff",Midlothian,EH10 9LA,Any,ChargePlace Scotland,103,1576.16,1,100.00%
Feb-23,1702500364-B94060091,50168,"ChargePlace Scotland, NHS Golden Jubilee",West Dunbartonshire,G81 4SA,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50206,50206,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB10 1AL,Any,ChargePlace Scotland,0,0,1,100.00%
Feb-23,APT50217,50217,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8FA,Any,ChargePlace Scotland,121,2424.79,0,100.00%
Feb-23,50218,50218,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EB,Any,ChargePlace Scotland,41,344.98,0,100.00%
Feb-23,50221,50221,"ChargePlace Scotland, Ullapool Harbour Trust Rapid Tariff, Ullapool Harbour Trust",Highland,IV26 2UH,Any,ChargePlace Scotland,49,976.16,5,100.00%
Feb-23,50222,50222,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EA,Any,ChargePlace Scotland,83,996.17,1,100.00%
Feb-23,APT50223,50223,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 7EJ,Any,ChargePlace Scotland,63,439.38,1,100.00%
Feb-23,50226,50226,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EB,Any,ChargePlace Scotland,54,579.22,0,100.00%
Feb-23,APT50231,50231,"ChargePlace Scotland, Scottish Canals, Scottish Canals 22KW Tariff",Highland,PH33 7JH,Any,ChargePlace Scotland,42,1169.2,0,100.00%
Feb-23,4793,50233,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G62 8PB,Any,ChargePlace Scotland,348,5953.73,2,100.00%
Feb-23,4792,50235,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G66 5BG,Any,ChargePlace Scotland,228,5351.31,2,100.00%
Feb-23,50240,50240,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50241,50241,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4RZ,Any,ChargePlace Scotland,215,3523.65,2,100.00%
Feb-23,1611510551/B94060093,50244,"ChargePlace Scotland, Wilderness Scotland, Wilderness Scotland 22KW Tariff",Highland,PH22 1ST,Any,ChargePlace Scotland,54,976.9,4,100.00%
Feb-23,50245,50245,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 0PX,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT1138-0001-12,50246,"ChargePlace Scotland, University of Dundee, University of Dundee 7kW Tariff",Dundee City,DD1 5EN,Any,ChargePlace Scotland,20,122.06,0,100.00%
Feb-23,APT50248,50248,"Changeworks, ChargePlace Scotland",City of Edinburgh,EH6 5PY,Any,ChargePlace Scotland,72,1627,1,100.00%
Feb-23,50253,50253,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML4 3JF,Any,ChargePlace Scotland,0,0,1,100.00%
Feb-23,50254,50254,"ChargePlace Scotland, Comhairle Nan Eilean Siar, Comhairle Nan Eilean Siar 22kW Tariff",Na h-Eileanan an Iar,HS7 5LA,Any,ChargePlace Scotland,5,75.16,0,100.00%
Feb-23,50255,50255,"ChargePlace Scotland, Comhairle Nan Eilean Siar 22kW Tariff",Na h-Eileanan an Iar,HS9 5XD,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50256,50256,"ChargePlace Scotland, Comhairle Nan Eilean Siar, Comhairle Nan Eilean Siar 7kW Tariff",Na h-Eileanan an Iar,HS1 2BW,Any,ChargePlace Scotland,19,279.22,1,100.00%
Feb-23,50259,50259,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 3ED,Any,ChargePlace Scotland,45,405.23,0,100.00%
Feb-23,50260,50260,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 3ED,Any,ChargePlace Scotland,31,133.26,2,100.00%
Feb-23,50263,50263,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 0HU,Any,ChargePlace Scotland,25,210.93,0,100.00%
Feb-23,50264,50264,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 0HU,Any,ChargePlace Scotland,29,333.45,0,100.00%
Feb-23,50269,50269,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 8ES,Any,ChargePlace Scotland,52,809.19,0,100.00%
Feb-23,50276,50276,"Perth & Kinross Council, ChargePlace Scotland",Perth and Kinross,PH2 8AW,Any,ChargePlace Scotland,91,1612.72,3,100.00%
Feb-23,50277,50277,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8AW,Any,ChargePlace Scotland,84,1770.97,2,100.00%
Feb-23,50278,50278,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8AW,Any,ChargePlace Scotland,41,678.59,4,100.00%
Feb-23,APTCYCPIP-0045-13,50279,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FH,Any,ChargePlace Scotland,52,742.16,2,100.00%
Feb-23,50280,50280,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FH,Any,ChargePlace Scotland,74,697.26,3,100.00%
Feb-23,APTCYCPIP-0047-13,50281,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH16 5AW,Any,ChargePlace Scotland,40,732,0,100.00%
Feb-23,APTCYCPIP-0049-13,50283,"Perth & Kinross Council, ChargePlace Scotland",Perth and Kinross,PH2 0PX,Any,ChargePlace Scotland,65,935.89,1,100.00%
Feb-23,50285,50285,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 0PX,Any,ChargePlace Scotland,107,967.37,4,100.00%
Feb-23,APTCYCPIP-0054-13,50287,"ChargePlace Scotland, New College Lanarkshire",North Lanarkshire,ML1 2TX,Any,ChargePlace Scotland,9,76.85,0,100.00%
Feb-23,APTCYCPIP-0055-13,50288,"ChargePlace Scotland, New College Lanarkshire",North Lanarkshire,ML1 2TX,Any,ChargePlace Scotland,13,218.8,0,100.00%
Feb-23,50289,50289,"ChargePlace Scotland, West College Scotland",Renfrewshire,PA3 4DR,Any,ChargePlace Scotland,80,637.55,1,100.00%
Feb-23,APT50298,50298,"ChargePlace Scotland, Science and Advice for Scottish Agriculture",City of Edinburgh,EH12 9FJ,Any,ChargePlace Scotland,55,1042.41,2,100.00%
Feb-23,50300,50300,"ChargePlace Scotland, Science and Advice for Scottish Agriculture",City of Edinburgh,EH12 9FJ,Any,ChargePlace Scotland,47,717.54,0,100.00%
Feb-23,APTCYCPIP-0039-13,50315,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD1 4BY,Any,ChargePlace Scotland,34,405.15,0,100.00%
Feb-23,APT50317,50317,"Angus Council, ChargePlace Scotland",Angus,DD10 8JN,Any,ChargePlace Scotland,11,82.99,0,100.00%
Feb-23,50318,50318,"Ayrshire College, ChargePlace Scotland",South Ayrshire,KA8 0EU,Any,ChargePlace Scotland,89,1162.57,1,100.00%
Feb-23,APTCYCPIP-0062-13,50322,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH15 2PP,Any,ChargePlace Scotland,69,780.62,2,100.00%
Feb-23,50323,50323,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH22 3FR,Any,ChargePlace Scotland,25,457.5,1,100.00%
Feb-23,50324,50324,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH11 4DE,Any,ChargePlace Scotland,47,404.38,0,100.00%
Feb-23,50326,50326,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH5 1QE,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50327,50327,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH5 1QE,Any,ChargePlace Scotland,14,135.97,0,100.00%
Feb-23,50328,50328,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH22 3FR,Any,ChargePlace Scotland,45,823.5,2,100.00%
Feb-23,APTCYCPIP-0071-13,50331,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH15 2PP,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50332,50332,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH36 5PJ,Any,ChargePlace Scotland,19,351.94,0,100.00%
Feb-23,50334,50334,"Argyll College UHI Ltd, Argyll College UHI Ltd 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA34 4RY,Any,ChargePlace Scotland,11,155.67,0,100.00%
Feb-23,50336,50336,"Ayrshire College, ChargePlace Scotland",North Ayrshire,KA13 6DE,Any,ChargePlace Scotland,64,1132.95,0,100.00%
Feb-23,50341,50341,"ChargePlace Scotland, Aberdeen City Council 22kW Tariff",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50342,50342,"ChargePlace Scotland, Maxim Office Park, Maxim Office Park 7kW Tariff",North Lanarkshire,ML1 4WQ,Any,ChargePlace Scotland,22,195.43,2,100.00%
Feb-23,50343,50343,"ChargePlace Scotland, Maxim Office Park, Maxim Office Park 7kW Tariff",North Lanarkshire,ML1 4WQ,Any,ChargePlace Scotland,23,324.75,1,100.00%
Feb-23,APT50344,50344,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW",City of Edinburgh,EH17 8QF,Any,ChargePlace Scotland,82,1167.38,2,100.00%
Feb-23,1611511030/B94060093,50347,"ChargePlace Scotland, Ore Valley",Fife,KY5 0BW,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50348,50348,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 4BY,Any,ChargePlace Scotland,86,911.65,0,100.00%
Feb-23,50349,50349,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD1 4BX,Any,ChargePlace Scotland,15,214.9,2,100.00%
Feb-23,50374,50374,"ChargePlace Scotland, Select Penicuik",Midlothian,EH26 0SB,Any,ChargePlace Scotland,60,1049.32,0,100.00%
Feb-23,50375,50375,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Argyll and Bute,PA42 7DW,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APTCYCPIP-0086-13,50376,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB15 8PS,Any,ChargePlace Scotland,64,1036.81,1,100.00%
Feb-23,50401,50401,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50402,50402,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,52,1045.94,0,100.00%
Feb-23,50404,50404,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0DE,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50405,50405,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4PS,Any,ChargePlace Scotland,74,948.14,4,100.00%
Feb-23,50407,50407,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4PS,Any,ChargePlace Scotland,47,336.33,3,100.00%
Feb-23,50408,50408,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,58,1321.99,0,100.00%
Feb-23,50409,50409,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,81,708.35,2,100.00%
Feb-23,50410,50410,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,91,607.63,5,100.00%
Feb-23,50411,50411,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,71,861.31,1,100.00%
Feb-23,50412,50412,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 7PA,Any,ChargePlace Scotland,68,712.84,0,100.00%
Feb-23,50413,50413,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 7PA,Any,ChargePlace Scotland,90,1044.35,0,100.00%
Feb-23,50414,50414,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4PS,Any,ChargePlace Scotland,55,633.51,3,100.00%
Feb-23,50415,50415,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,56,1830.65,0,100.00%
Feb-23,APT50428,50428,"ChargePlace Scotland, Royal Botanic Gardens Edinburgh",City of Edinburgh,EH45 9JU,Any,ChargePlace Scotland,5,57,0,100.00%
Feb-23,50430,50430,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 7PA,Any,ChargePlace Scotland,74,1476.25,0,100.00%
Feb-23,50432,50432,"ChargePlace Scotland, Dumfries and Galloway Council 22kW Tariff",Dumfries and Galloway,DG6 4PJ,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50434,50434,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0DE,Any,ChargePlace Scotland,104,786.2,5,100.00%
Feb-23,50439,50439,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 22kW Tariff",Dumfries and Galloway,DG12 6AP,Any,ChargePlace Scotland,51,1294.31,3,100.00%
Feb-23,50452,50452,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY3 0SN,Any,ChargePlace Scotland,77,2311.29,0,100.00%
Feb-23,APT50454,50454,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 1LN,Any,ChargePlace Scotland,8,149.54,0,100.00%
Feb-23,APT50455,50455,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY1 1YL,Any,ChargePlace Scotland,77,1903.46,0,100.00%
Feb-23,50456,50456,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY1 1RF,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50457,50457,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY12 0GB,Any,ChargePlace Scotland,53,1745.92,1,100.00%
Feb-23,50461,50461,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 1NJ,Any,ChargePlace Scotland,37,839.49,1,100.00%
Feb-23,50462,50462,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY11 2JE,Any,ChargePlace Scotland,59,1987.14,0,100.00%
Feb-23,APT50463,50463,"ChargePlace Scotland, Livingston Designer Outlet",West Lothian,EH54 6FQ,Any,ChargePlace Scotland,62,479.01,2,100.00%
Feb-23,APT50465,50465,"ChargePlace Scotland, Livingston Designer Outlet",West Lothian,EH54 6FQ,Any,ChargePlace Scotland,67,823.29,1,100.00%
Feb-23,APT50466,50466,"ChargePlace Scotland, Livingston Designer Outlet",West Lothian,EH54 6FQ,Any,ChargePlace Scotland,57,963.47,0,100.00%
Feb-23,4823,50491,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 3EK,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,EFA50498,50498,"Aberdeen City Council, Aberdeen City Council 22kW Tariff, ChargePlace Scotland",Aberdeen City,AB15 9LW,Any,ChargePlace Scotland,74,2042.39,0,100.00%
Feb-23,1701522494-B94060091,50500,"ChargePlace Scotland, The Avenue Shopping Centre",East Renfrewshire,G77 6TW,Any,ChargePlace Scotland,0,0,2,100.00%
Feb-23,50503,50503,"ChargePlace Scotland, Scottish Midland Co-Operative Society Ltd",Perth and Kinross,PH13 6DJ,Any,ChargePlace Scotland,22,231.82,0,100.00%
Feb-23,50507,50507,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA3 5AP,Any,ChargePlace Scotland,168,5145.71,4,100.00%
Feb-23,50509,50509,"ChargePlace Scotland, Glenisle Hotel & Bistro",North Ayrshire,KA27 8LY,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50514,50514,"ChargePlace Scotland, Clachaig Inn",Highland,PH49 4HX,Any,ChargePlace Scotland,37,381.16,1,100.00%
Feb-23,50526,50526,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Argyll and Bute,PA29 6YF,Any,ChargePlace Scotland,102,2701.6,6,100.00%
Feb-23,50530,50530,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML12 6SD,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50535,50535,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G14 9HD,Any,ChargePlace Scotland,141,878.77,0,100.00%
Feb-23,APTCYCPIP-0111-13,50536,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G40 3HY,Any,ChargePlace Scotland,148,2257.32,2,100.00%
Feb-23,50537,50537,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G52 1HH,Any,ChargePlace Scotland,8,52.71,1,100.00%
Feb-23,50538,50538,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G53 6EW,Any,ChargePlace Scotland,227,3481.29,3,100.00%
Feb-23,50540,50540,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8RS,Any,ChargePlace Scotland,576,10540.8,21,100.00%
Feb-23,APTCYCPIP-0118-13,50543,"ChargePlace Scotland, NHS Greater Glasgow & Clyde",West Dunbartonshire,G83 0UA,Any,ChargePlace Scotland,87,1366.74,0,100.00%
Feb-23,APTCYCPIP-0119-13,50544,"ChargePlace Scotland, NHS Greater Glasgow & Clyde",West Dunbartonshire,G83 0UA,Any,ChargePlace Scotland,113,1437.08,0,100.00%
Feb-23,APT50546,50546,"ChargePlace Scotland, Southside Housing Association",Glasgow City,G51 4EB,Any,ChargePlace Scotland,90,1845.7,0,100.00%
Feb-23,APTCYCPIP-0124-13,50549,"ChargePlace Scotland, Deanside Limited",Dundee City,DD2 1DX,Any,ChargePlace Scotland,106,1396.36,2,100.00%
Feb-23,APT50551,50551,"ChargePlace Scotland, Solway View Campsite",Dumfries and Galloway,DG6 4TR,Any,ChargePlace Scotland,17,311.1,0,100.00%
Feb-23,APTCYCPIP-0134-13,50559,"ChargePlace Scotland, Dingwall & Highland Marts LTD",Highland,IV15 9TP,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50560,50560,"ChargePlace Scotland, Comhairle Nan Eilean Siar, Comhairle Nan Eilean Siar 22kW Tariff",Na h-Eileanan an Iar,HS3 3BG,Any,ChargePlace Scotland,1,30.08,0,100.00%
Feb-23,50561,50561,"ChargePlace Scotland, Moray Car Share, Moray Car Share 7kW Tariff",Moray,IV36 3TZ,Any,ChargePlace Scotland,104,572.38,0,100.00%
Feb-23,APTCYCPIP-0137-13,50563,"ChargePlace Scotland, Knockhill Racing Circuit",Fife,KY12 9TF,Any,ChargePlace Scotland,10,184.14,0,100.00%
Feb-23,50565,50565,"ChargePlace Scotland, University of Dundee, University of Dundee 7kW Tariff",Dundee City,DD2 1QH,Any,ChargePlace Scotland,17,95.58,0,100.00%
Feb-23,50566,50566,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G1 1HO,Any,ChargePlace Scotland,218,3534.24,1,100.00%
Feb-23,50567,50567,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G1 1HO,Any,ChargePlace Scotland,168,2920.22,1,100.00%
Feb-23,50568,50568,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6NL,Any,ChargePlace Scotland,0,0,1,100.00%
Feb-23,50577,50577,"Angus Council, ChargePlace Scotland",Angus,DD11 1PS,Any,ChargePlace Scotland,32,386.08,2,100.00%
Feb-23,APT50578,50578,"Angus Council, ChargePlace Scotland",Angus,DD10 8TR,Any,ChargePlace Scotland,72,753.04,0,100.00%
Feb-23,4532,50582,"ChargePlace Scotland, University Of Strathclyde ARFC, BP - ChargePlace Scotland",Renfrewshire,PA4 9LJ,Any,ChargePlace Scotland,76,1431.4,0,100.00%
Feb-23,APTCYCPIP-0085-13,50585,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB10 1LU,Any,ChargePlace Scotland,32,698.88,0,100.00%
Feb-23,50588,50588,"ChargePlace Scotland, Clyde Marine Training",Renfrewshire,G52 4JQ,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50589,50589,"ChargePlace Scotland, Creetown Initiative, Creetown Initiative 22kW Tariff",Dumfries and Galloway,DG8 7JE,Any,ChargePlace Scotland,10,196.55,0,100.00%
Feb-23,APTCYCPIP-0095-13,50595,"ChargePlace Scotland, Intu Braehead Shopping Centre",Renfrewshire,G51 4BN,Any,ChargePlace Scotland,215,813.45,10,100.00%
Feb-23,APTCYCPIP-0096-13,50596,"ChargePlace Scotland, Intu Braehead Shopping Centre",Renfrewshire,G51 4BN,Any,ChargePlace Scotland,182,925.2,7,100.00%
Feb-23,APT50603,50603,"ChargePlace Scotland, Eureka Solutions (Scotland) Ltd, Eureka Solutions Ltd 22kw Tariff",South Lanarkshire,G74 5PB,Any,ChargePlace Scotland,45,1296.28,1,100.00%
Feb-23,APT50604,50604,"ChargePlace Scotland, Eureka Solutions (Scotland) Ltd, Eureka Solutions Ltd 22kw Tariff",South Lanarkshire,G74 5PB,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50605,50605,"ChargePlace Scotland, Eureka Solutions (Scotland) Ltd, Eureka Solutions Ltd 22kw Tariff",South Lanarkshire,G74 5PB,Any,ChargePlace Scotland,23,685.89,0,100.00%
Feb-23,4002,50606,"ChargePlace Scotland, East Renfrewshire Council, BP - ChargePlace Scotland",East Renfrewshire,G76 0AY,Any,ChargePlace Scotland,235,4206.93,3,100.00%
Feb-23,10210,50607,"ChargePlace Scotland, East Renfrewshire Council, BP - ChargePlace Scotland",East Renfrewshire,G46 6AT,Any,ChargePlace Scotland,316,3550.02,7,100.00%
Feb-23,APT50612,50612,"Argyll & Bute Council, Argyll & Bute Council 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA34 5DD,Any,ChargePlace Scotland,33,475.43,1,100.00%
Feb-23,EFA50899,50629,"ChargePlace Scotland, Orkney Council Fast 22KW Tariff, Orkney Islands Council",Orkney Islands,KW15 1BX,Any,ChargePlace Scotland,21,257.64,0,100.00%
Feb-23,APT50630,50630,"ChargePlace Scotland, University of Dundee, University of Dundee 22kW Tariff",Dundee City,DD1 4HN,Any,ChargePlace Scotland,39,494.19,0,100.00%
Feb-23,APT50631,50631,"ChargePlace Scotland, Midlothian Council, Midlothian Council 7kW Tariff",Midlothian,EH22 1JD,Any,ChargePlace Scotland,71,1086.12,0,100.00%
Feb-23,50632,50632,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA12 8EE,Any,ChargePlace Scotland,44,542.71,1,100.00%
Feb-23,APT50633,50633,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK1 5LU,Any,ChargePlace Scotland,34,284.29,0,100.00%
Feb-23,2869,50642,"ChargePlace Scotland, VME Retail, VME Retail 7KW Tariff, BP - ChargePlace Scotland",Perth and Kinross,KY13 0UQ,Any,ChargePlace Scotland,0,0,1,100.00%
Feb-23,50643,50643,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 0DP,Any,ChargePlace Scotland,98,2428.57,4,100.00%
Feb-23,APT50644,50644,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Argyll and Bute,PA61 7YW,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50645,50645,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Highland,PH36 4LJ,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50646,50646,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Na h-Eileanan an Iar,HS9 5XD,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50647,50647,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA15 1EG,Any,ChargePlace Scotland,85,1370.71,1,100.00%
Feb-23,50649,50649,"Bridge of Orchy Hall, ChargePlace Scotland",Argyll and Bute,PA34 4AD,Any,ChargePlace Scotland,17,237.4,0,100.00%
Feb-23,3437,50651,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff, BP - ChargePlace Scotland",Midlothian,EH22 1FF,Any,ChargePlace Scotland,19,246.62,1,100.00%
Feb-23,4158,50652,"ChargePlace Scotland, North Lanarkshire Council, BP - ChargePlace Scotland",North Lanarkshire,ML1 5SY,Any,ChargePlace Scotland,56,1324.44,0,100.00%
Feb-23,3988,50653,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff, BP - ChargePlace Scotland",Midlothian,EH22 1FF,Any,ChargePlace Scotland,17,55.71,1,100.00%
Feb-23,50654,50654,"ChargePlace Scotland, Largs Yacht Haven, Largs Yacht Haven 22kW Tariff",North Ayrshire,KA30 8EZ,Any,ChargePlace Scotland,29,522.65,2,100.00%
Feb-23,APT50656,50656,"Beam Suntory Glen Garioch Distillery, ChargePlace Scotland",Aberdeenshire,AB51 0ES,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,50660,50660,"ChargePlace Scotland, Linstone Housing Association",Renfrewshire,PA3 3EE,Any,ChargePlace Scotland,80,1376.78,0,100.00%
Feb-23,APT50661,50661,"Aberdeen University, ChargePlace Scotland",Aberdeen City,AB24 3RT,Any,ChargePlace Scotland,218,3925.53,9,100.00%
Feb-23,APT50662,50662,"Aberdeen University, ChargePlace Scotland",Aberdeen City,AB25 2ZD,Any,ChargePlace Scotland,189,4372.12,3,100.00%
Feb-23,50663,50663,"Chapelbank Hotel, Chapelbank Hotel 7kW Tariff, ChargePlace Scotland",Angus,DD8 2EP,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,APT50670,50670,"ChargePlace Scotland, Peebles Golf Club, Peebles Golf Club 22KW Tariff",Scottish Borders,EH45 8EU,Any,ChargePlace Scotland,61,444.14,2,100.00%
